"41244","KEGWORTH BAPTIST CHAPELYARD","United Kingdom","52.83604, -1.27992"
"41245","KEGWORTH (ST. ANDREW) CHURCHYARD","United Kingdom","52.83543, -1.27772"
"41246","LOCKINGTON (ST. NICHOLAS) CHURCHYARD","United Kingdom","52.8467, -1.30708"
"41247","COALVILLE (HUGGLESCOTE) CEMETERY","United Kingdom","52.70737, -1.3723"
"41248","COALVILLE (LONDON ROAD) CEMETERY","United Kingdom","52.72226, -1.36475"
"41249","HUGGLESCOTE BAPTIST CHAPELYARD","United Kingdom","52.71101, -1.36693"
"41250","COALVILLE (WHITWICK) CEMETERY","United Kingdom","52.74025, -1.36101"
"41251","GREAT EASTON (OR EASTON MAGNA) (ST. ANDREW) CHURCHYARD EXTENSION","United Kingdom","52.53067, -0.75058"
"41252","MEDBOURNE (ST. GILES) CHURCHYARD","United Kingdom","52.52964, -0.82352"
"41253","HINCKLEY (BARWELL) CEMETERY","United Kingdom","52.57301, -1.34473"
"41254","BURBAGE (ST. CATHERINE) CHURCHYARD","United Kingdom","52.53066, -1.3488"
"41255","EARL SHILTON (SS. SIMON AND JUDE) CHURCHYARD","United Kingdom","52.57929, -1.30639"
"41256","HIGHAM-ON-THE-HILL (ST. PETER) CHURCHYARD","United Kingdom","52.55635, -1.43738"
"41257","SAPCOTE (ALL SAINTS) CHURCHYARD","United Kingdom","52.53465, -1.28145"
"41258","STONEY STANTON (ST. MICHAEL) CHURCHYARD","United Kingdom","52.54857, -1.28028"
"41259","HINCKLEY CEMETERY","United Kingdom","52.54929, -1.36802"
"41260","KNIGHTON (ST. MARY MAGDALENE) CHURCHYARD","United Kingdom","52.60543, -1.11667"
"41261","LEICESTER (BELGRAVE) CEMETERY","United Kingdom","52.66527, -1.13095"
"41262","LEICESTER (WELFORD ROAD) CEMETERY","United Kingdom","52.61996, -1.12969"
"41263","LOUGHBOROUGH (LEICESTER ROAD) CEMETERY","United Kingdom","52.75998, -1.19523"
"41265","BITTESWELL (ST. MARY) CHURCHYARD EXTENSION","United Kingdom","52.46877, -1.21443"
"41266","BROUGHTON ASTLEY (ST. MARY) CHURCHYARD","United Kingdom","52.52924, -1.22673"
"41267","CATTHORPE (ST. THOMAS) CHURCHYARD","United Kingdom","52.3984, -1.1903"
"41268","LEIRE (ST. PETER) CHURCHYARD","United Kingdom","52.50552, -1.22719"
"41269","LUTTERWORTH (ST. MARY) CHURCHYARD","United Kingdom","52.45545, -1.20238"
"41270","NORTH KILWORTH (ST. ANDREWS) CHURCHYARD","United Kingdom","52.44304, -1.09542"
"41271","SHAWELL (ALL SAINTS) CHURCHYARD","United Kingdom","52.4125, -1.20499"
"41272","BAGWORTH (HOLY ROOD) CHURCHYARD","United Kingdom","52.66734, -1.33671"
"41273","CADEBY (ALL SAINTS) CHURCHYARD","United Kingdom","52.61722, -1.37273"
"41274","COPT OAK (ST. PETER) CHURCHYARD","United Kingdom","52.71144, -1.28681"
"41275","DADLINGTON (ST. JAMES THE GREAT) CHURCHYARD","United Kingdom","52.57869, -1.40582"
"41276","DESFORD (ST. MARTIN) CHURCHYARD","United Kingdom","52.62689, -1.29403"
"41277","IBSTOCK CEMETERY","United Kingdom","52.69096, -1.39181"
"41278","IBSTOCK (ST. DENYS) CHURCHYARD","United Kingdom","52.68355, -1.40347"
"41279","MARKFIELD CEMETERY","United Kingdom","52.688, -1.27108"
"41280","NAILSTONE (ALL SAINTS) CHURCHYARD","United Kingdom","52.6601, -1.38357"
"41281","NEWBOLD VERDON (ST. JAMES) CHURCHYARD","United Kingdom","52.62973, -1.34629"
"41282","RATCLIFFE CULEY (ALL SAINTS) CHURCHYARD","United Kingdom","52.59181, -1.51895"
"41283","SHACKERSTONE (ST. PETER) CHURCHYARD","United Kingdom","52.65691, -1.44849"
"41284","SHEEPY MAGNA (ALL SAINTS) CHURCHYARD","United Kingdom","52.60903, -1.51944"
"41285","SHENTON (ST. JOHN) CHURCHYARD","United Kingdom","52.59925, -1.43042"
"41286","WITHERLEY (ST. PETER) CHURCHYARD","United Kingdom","52.57314, -1.5212"
"41287","CHURCH LANGTON (ST. PETER) CHURCHYARD","United Kingdom","52.53333, -0.93351"
"41288","FLECKNEY (ST. NICHOLAS) CHURCHYARD","United Kingdom","52.53483, -1.04699"
"41289","FOXTON (ST. ANDREW) CHURCHYARD","United Kingdom","52.50137, -0.97138"
"41290","KIBWORTH CEMETERY","United Kingdom","52.53988, -0.98747"
"41291","LAUGHTON (ST. LUKE) CHURCHYARD","United Kingdom","52.49613, -1.0307"
"41292","LUBENHAM (ALL SAINTS) CHURCHYARD","United Kingdom","52.47659, -0.96328"
"41293","THEDDINGWORTH (ALL SAINTS) CHURCHYARD EXTENSION","United Kingdom","52.46564, -1.01937"
"41294","MARKET HARBOROUGH (GREAT BOWDEN) CEMETERY","United Kingdom","52.49169, -0.89953"
"41295","MARKET HARBOROUGH (NORTHAMPTON ROAD) CEMETERY","United Kingdom","52.46839, -0.91335"
"41296","AB KETTLEBY (ST. JAMES) CHURCHYARD","United Kingdom","52.79873, -0.92686"
"41297","ASFORDBY (ALL SAINTS) CHURCHYARD","United Kingdom","52.76343, -0.95227"
"41298","EATON CEMETERY, LEICESTERSHIRE","United Kingdom","52.8542, -0.81752"
"41299","EDMONDTHORPE (ST. MICHAEL) CHURCHYARD","United Kingdom","52.74894, -0.73024"
"41300","FREEBY (ST. MARY) CHURCHYARD","United Kingdom","52.77249, -0.81004"
"41301","GRIMSTON (ST. JOHN) CHURCHYARD","United Kingdom","52.79026, -0.98455"
"41302","HARBY (ST. MARY) CHURCHYARD","United Kingdom","52.87396, -0.89172"
"41303","HOSE BAPTIST CHAPELYARD","United Kingdom","52.85885, -0.90475"
"41304","HOSE (ST. MICHAEL) CHURCHYARD","United Kingdom","52.85608, -0.90808"
"41305","KNOSSINGTON (ST. PETER) CHURCHYARD","United Kingdom","52.6699, -0.81685"
"41306","LONG CLAWSON CEMETERY","United Kingdom","52.83396, -0.92694"
"41307","PICKWELL (ALL SAINTS) CHURCHYARD","United Kingdom","52.69423, -0.83915"
"41308","SCALFORD (ST. EDELWIN) CHURCHYARD","United Kingdom","52.8091, -0.86973"
"41309","SCALFORD WESLEYAN CHAPELYARD","United Kingdom","52.80805, -0.87027"
"41310","STONESBY (ST. PETER) CHURCHYARD","United Kingdom","52.81393, -0.7809"
"41311","TWYFORD (ST. ANDREW) CHURCHYARD","United Kingdom","52.68343, -0.92202"
"41312","WYMONDHAM (ST. PETER) CHURCHYARD","United Kingdom","52.75836, -0.73937"
"41313","MELTON MOWBRAY (THORPE ROAD) CEMETERY","United Kingdom","52.77063, -0.87068"
"41314","SYSONBY CHURCHYARD","United Kingdom","52.76339, -0.90762"
"41315","OADBY CEMETERY","United Kingdom","52.59611, -1.08308"
"41316","QUORN (ST. BARTHOLOMEW) CHURCHYARD","United Kingdom","52.74392, -1.17097"
"41317","SHEPSHED CEMETERY","United Kingdom","52.76404, -1.29614"
"41318","THURMASTON CEMETERY","United Kingdom","52.67849, -1.09361"
"41319","WIGSTON CEMETERY","United Kingdom","52.57539, -1.10066"
"41400","BOSTON CEMETERY","United Kingdom","52.98864, -0.02729"
"41401","BOSTON (HOLY TRINITY) CHURCHYARD","United Kingdom","52.98385, -0.01479"
"41402","BENINGTON (ALL SAINTS) CHURCHYARD","United Kingdom","52.9981, 0.08076"
"41403","BUTTERWICK (ST. ANDREW) CHURCHYARD","United Kingdom","52.98349, 0.06556"
"41404","FRAMPTON (SS. MARY AND MICHAEL) CHURCHYARD","United Kingdom","52.9338, -0.02909"
"41405","FREISTON (ST. JAMES) CHURCHYARD","United Kingdom","52.97399, 0.0483"
"41406","KIRTON OLD CEMETERY","United Kingdom","52.93535, -0.0585"
"41407","OLD LEAKE (ST. MARY) CHURCHYARD","United Kingdom","53.03153, 0.0977"
"41408","SKIRBECK (ST. NICHOLAS) CHURCHYARD","United Kingdom","52.96896, -0.00871"
"41409","SKIRBECK QUARTER (ST. THOMAS) CHURCHYARD","United Kingdom","52.96487, -0.02918"
"41410","SUTTERTON CEMETERY","United Kingdom","52.89971, -0.08947"
"41411","SWINESHEAD (ST. MARY) CHURCHYARD","United Kingdom","52.9443, -0.16028"
"41412","WRANGLE (SS. MARY AND NICHOLAS) CHURCHYARD","United Kingdom","53.03572, 0.12422"
"41413","FLEET (ST. MARY MAGDALENE) CHURCHYARD","United Kingdom","52.79304, 0.05906"
"41414","GEDNEY (ST. MARY MAGDALENE) CHURCHYARD","United Kingdom","52.79794, 0.079"
"41415","LUTTON CEMETERY","United Kingdom","52.80909, 0.12365"
"41416","SUTTON ST. JAMES (ST. JAMES) CHURCHYARD","United Kingdom","52.74482, 0.06774"
"41417","TYDD ST. MARY (ST. MARY) CHURCHYARD","United Kingdom","52.74564, 0.14049"
"41418","WHAPLODE CEMETERY","United Kingdom","52.80074, -0.0277"
"41419","WHAPLODE DROVE (ST. JOHN THE BAPTIST) CHURCHYARD","United Kingdom","52.70295, -0.04798"
"41420","HOLBEACH CEMETERY","United Kingdom","52.80621, 0.01715"
"41421","HOLBEACH HURN (ST. LUKE) CHURCHYARD","United Kingdom","52.82317, 0.06536"
"41422","LONG SUTTON (ST. MARY) CHURCHYARD","United Kingdom","52.78448, 0.12149"
"41423","DONINGTON CEMETERY","United Kingdom","52.90914, -0.20543"
"41424","GOSBERTON CEMETERY","United Kingdom","52.86593, -0.1624"
"41425","PINCHBECK (ST. MARY) CHURCHYARD","United Kingdom","52.81345, -0.15962"
"41426","WESTON (ST. MARY) CHURCHYARD","United Kingdom","52.8082, -0.08387"
"41427","WEST PINCHBECK (ST. BARTHOLOMEW) CHURCHYARD, PINCHBECK","United Kingdom","52.80832, -0.22228"
"41428","SPALDING CEMETERY","United Kingdom","52.79548, -0.15206"
"41429","SUTTON BRIDGE (ST. MATTHEW) CHURCHYARD","United Kingdom","52.76851, 0.19027"
"41430","BILLINGBOROUGH (ST. ANDREW) CHURCHYARD","United Kingdom","52.89403, -0.3401"
"41431","DEEPING ST. JAMES (OR EAST DEEPING) CEMETERY","United Kingdom","52.67199, -0.29111"
"41432","DEEPING ST. JAMES (ST. JAMES) CHURCHYARD","United Kingdom","52.67134, -0.28925"
"41433","FOLKINGHAM (ST. ANDREW) CHURCHYARD","United Kingdom","52.89012, -0.40894"
"41434","HORBLING (ST. ANDREW) CHURCHYARD","United Kingdom","52.90219, -0.33777"
"41435","IRNHAM (ST. ANDREW) CHURCHYARD","United Kingdom","52.82845, -0.48218"
"41436","LITTLE BYTHAM (ST. MEDARD) CHURCHYARD","United Kingdom","52.75026, -0.50067"
"41437","MARKET DEEPING CEMETERY","United Kingdom","52.67915, -0.31922"
"41438","MORTON (ST. JOHN THE BAPTIST) CHURCHYARD","United Kingdom","52.80251, -0.37291"
"41439","SEMPRINGHAM (ST. ANDREW) CHURCHYARD","United Kingdom","52.88198, -0.35639"
"41440","SWINSTEAD (ST. MARY) CHURCHYARD","United Kingdom","52.78986, -0.49124"
"41441","THURLBY (OR THURLBY-BY-BOURNE) (ST. FIRMIN) CHURCHYARD","United Kingdom","52.73779, -0.3651"
"41442","WITHAM-ON-THE-HILL (ST. ANDREW) CHURCHYARD","United Kingdom","52.73645, -0.44203"
"41443","BOURNE CEMETERY","United Kingdom","52.76124, -0.37028"
"41444","BRACEBRIDGE (ALL SAINTS) CHURCHYARD","United Kingdom","53.19934, -0.55283"
"41446","BRANSTON CEMETERY, BRANSTON AND MERE","United Kingdom","53.19374, -0.47207"
"41447","EAGLE (ALL SAINTS) CHURCHYARD","United Kingdom","53.19456, -0.69027"
"41448","METHERINGHAM CEMETERY","United Kingdom","53.13704, -0.40216"
"41449","NAVENBY (ST. PETER) CHURCHYARD","United Kingdom","53.1085, -0.52741"
"41450","NOCTON (ALL SAINTS) CHURCHYARD","United Kingdom","53.16415, -0.41533"
"41451","SKELLINGTHORPE (ST. LAWRENCE) CHURCHYARD","United Kingdom","53.23794, -0.61412"
"41452","WADDINGTON (ST. MICHAEL) CHURCHYARD","United Kingdom","53.16575, -0.54194"
"41453","BASSINGHAM (ST. MICHAEL) NEW CHURCHYARD","United Kingdom","53.12698, -0.6437"
"41454","CAYTHORPE (ST. VINCENT) CHURCHYARD","United Kingdom","53.02601, -0.60219"
"41455","FULBECK (ST. NICHOLAS) CHURCHYARD","United Kingdom","53.0424, -0.5864"
"41456","BARKSTON (ST. NICHOLAS) CHURCHYARD","United Kingdom","52.96292, -0.61309"
"41457","MARSTON (ST. MARY) CHURCHYARD","United Kingdom","52.98335, -0.67205"
"41458","NORTH SCARLE CEMETERY","United Kingdom","53.19001, -0.73246"
"41459","STUBTON (ST. MARTIN) CHURCHYARD","United Kingdom","53.02926, -0.69775"
"41460","GRANTHAM CEMETERY","United Kingdom","52.90953, -0.63263"
"41461","ANCASTER CEMETERY","United Kingdom","52.98138, -0.53827"
"41462","BARROWBY (ALL SAINTS) CHURCHYARD","United Kingdom","52.91828, -0.6946"
"41463","COLSTERWORTH (WOOLSTHORPE) CEMETERY","United Kingdom","52.80768, -0.62861"
"41464","DENTON (ST. ANDREW) CHURCHYARD","United Kingdom","52.88315, -0.71483"
"41465","HARLAXTON (SS. MARY AND PETER) CHURCHYARD","United Kingdom","52.88349, -0.68933"
"41466","HOUGH-ON-THE-HILL (ALL SAINTS) CHURCHYARD","United Kingdom","53.00691, -0.62629"
"41467","LONDONTHORPE (ST. JOHN THE BAPTIST) CHURCHYARD","United Kingdom","52.93104, -0.58302"
"41468","NORMANTON (ST. NICHOLAS) CHURCHYARD","United Kingdom","53.00513, -0.5869"
"41469","STOKE (OR STOKE ROCHFORD) (SS. MARY AND ANDREW) CHURCHYARD, EASTON","United Kingdom","52.83595, -0.63555"
"41470","WOOLSTHORPE UPPER CHURCHYARD","United Kingdom","52.88807, -0.75656"
"41471","RUSKINGTON CEMETERY","United Kingdom","53.04073, -0.38551"
"41472","ANWICK (ST. EDITH) CHURCHYARD","United Kingdom","53.04118, -0.33908"
"41474","BURTON PEDWARDINE (ST. ANDREW) CHURCHYARD","United Kingdom","52.96489, -0.33465"
"41475","CRANWELL (ST. ANDREW) CHURCHYARD","United Kingdom","53.03683, -0.46122"
"41476","DIGBY (ST. THOMAS BECKET) CHURCHYARD","United Kingdom","53.07942, -0.38846"
"41477","EAST HECKINGTON (ST. JOHN THE BAPTIST) CHURCHYARD","United Kingdom","52.97878, -0.20969"
"41478","GREAT HALE CEMETERY","United Kingdom","52.96785, -0.29407"
"41479","HECKINGTON CEMETERY","United Kingdom","52.98047, -0.29201"
"41480","HELPRINGHAM CEMETERY","United Kingdom","52.95354, -0.30235"
"41481","HOWELL (ST. OSWALD) CHURCHYARD","United Kingdom","53.00145, -0.31008"
"41482","KIRKBY LAYTHORPE (ST. DENYS) CHURCHYARD","United Kingdom","53.00066, -0.36342"
"41483","LEASINGHAM (ST. ANDREW) CHURCHYARD","United Kingdom","53.02367, -0.42639"
"41484","MARTIN (HOLY TRINITY) CHURCHYARD","United Kingdom","53.12481, -0.32603"
"41485","NORTH KYME (ST. LUKE) CHURCHYARD","United Kingdom","53.05921, -0.28119"
"41486","NORTH RAUCEBY (ST. PETER) CHURCHYARD","United Kingdom","53.00528, -0.47972"
"41487","OSBOURNBY CEMETERY","United Kingdom","52.92974, -0.41081"
"41488","SCREDINGTON (ST. ANDREW) CHURCHYARD","United Kingdom","52.94946, -0.37003"
"41489","SWATON (ST. MICHAEL) CHURCHYARD","United Kingdom","52.92335, -0.3164"
"41490","TIMBERLAND (ST. ANDREW) CHURCHYARD","United Kingdom","53.10956, -0.32618"
"41491","WALCOT-NEAR-BILLINGHAY (ST. OSWALD) CHURCHYARD","United Kingdom","53.09446, -0.31285"
"41492","WALCOT-NEAR-FALKINGHAM (ST. NICHOLAS) CHURCHYARD","United Kingdom","52.9032, -0.42531"
"41493","WELBOURN (ST. CHAD) CHURCHYARD","United Kingdom","53.07868, -0.55553"
"41494","WELLINGORE (ALL SAINTS) CHURCHYARD","United Kingdom","53.09738, -0.53462"
"41495","QUARRINGTON (ST. BOTOLPH) CHURCHYARD","United Kingdom","52.98698, -0.43102"
"41496","SLEAFORD CEMETERY","United Kingdom","53.00255, -0.40554"
"41497","STAMFORD CEMETERY","United Kingdom","52.65643, -0.49056"
"41498","BARHOLM (ST. MARTIN) CHURCHYARD","United Kingdom","52.68529, -0.3889"
"41500","BARTON-UPON-HUMBER NEW CEMETERY","United Kingdom","53.68172, -0.42795"
"41501","BARTON-UPON-HUMBER OLD CEMETERY","United Kingdom","53.68196, -0.43078"
"41502","BRIGG CEMETERY","United Kingdom","53.55596, -0.48173"
"41503","BROCKLESBY (ALL SAINTS) CHURCHYARD","United Kingdom","53.58582, -0.28012"
"41504","BUSLINGTHORPE (ST. MICHAEL) CHURCHYARD","United Kingdom","53.35221, -0.37985"
"41505","GRASBY CHURCH BURIAL GROUND","United Kingdom","53.52857, -0.35973"
"41506","GREAT LIMBER (OR LIMBER MAGNA) (ST. PETER) CHURCHYARD","United Kingdom","53.56181, -0.2886"
"41507","KEELBY (ST. BARTHOLOMEW) CHURCHYARD EXTENSION","United Kingdom","53.57362, -0.24208"
"41508","KIRKBY-CUM-OSGODBY (ST. ANDREW) CHURCHYARD","United Kingdom","53.42093, -0.4016"
"41509","LEGSBY (ST. THOMAS) CHURCHYARD","United Kingdom","53.35533, -0.29326"
"41510","LINWOOD (ST. CORNELIUS) CHURCHYARD","United Kingdom","53.35645, -0.32804"
"41511","LISSINGTON (ST. JOHN THE BAPTIST) CHURCHYARD","United Kingdom","53.33655, -0.3353"
"41512","MIDDLE RASEN (ST. PETER) CHURCHYARD","United Kingdom","53.39117, -0.36648"
"41513","NETTLETON (ST. JOHN THE BAPTIST) CHURCHYARD","United Kingdom","53.48663, -0.32708"
"41514","RIBY (ST. EDMUND) CHURCHYARD","United Kingdom","53.55072, -0.21379"
"41515","ROTHWELL (ST. MARY) CHURCHYARD","United Kingdom","53.47859, -0.26977"
"41516","SNITTERBY (ST. NICHOLAS) CHURCHYARD","United Kingdom","53.43989, -0.51697"
"41517","TEALBY (ALL SAINTS) CHURCHYARD AND EXTENSION","United Kingdom","53.40259, -0.26083"
"41518","THORNTON-LE-MOOR (ALL SAINTS) CHURCHYARD, OWERSBY","United Kingdom","53.4524, -0.42039"
"41519","WADDINGHAM (SS. MARY AND PETER) CHURCHYARD","United Kingdom","53.45458, -0.51528"
"41520","CLEETHORPES CEMETERY","United Kingdom","53.55514, -0.03753"
"41521","CROWLE CEMETERY","United Kingdom","53.609, -0.82855"
"41522","BLYBOROUGH (ST. ALKMUND) CHURCHYARD","United Kingdom","53.43913, -0.59563"
"41523","EAST STOCKWITH (ST. PETER) CHURCHYARD","United Kingdom","53.44155, -0.81614"
"41524","HAXEY (ST. NICHOLAS) CHURCHYARD","United Kingdom","53.48968, -0.84828"
"41525","HEAPHAM (ALL SAINTS) CHURCHYARD","United Kingdom","53.38624, -0.68199"
"41526","HEMSWELL (ALL SAINTS) CHURCHYARD","United Kingdom","53.40708, -0.60174"
"41527","KETTLETHORPE (SS. PETER AND PAUL) CHURCHYARD","United Kingdom","53.27135, -0.73046"
"41528","MARTON CEMETERY","United Kingdom","53.32469, -0.74658"
"41529","MORTON (ST. PAUL) CHURCHYARD","United Kingdom","53.41401, -0.78337"
"41530","UPTON (ALL SAINTS) CHURCHYARD","United Kingdom","53.37036, -0.69629"
"41531","WEST BUTTERWICK (ST. MARY) CHURCHYARD","United Kingdom","53.54252, -0.74068"
"41532","WILLINGHAM-BY-STOW CEMETERY","United Kingdom","53.34712, -0.69064"
"41533","GAINSBOROUGH GENERAL CEMETERY","United Kingdom","53.40093, -0.76812"
"41534","GAINSBOROUGH (NORTH WARREN) CEMETERY","United Kingdom","53.41059, -0.7833"
"41535","APPLEBY (ST. BARTHOLOMEW) CHURCHYARD","United Kingdom","53.6232, -0.56065"
"41536","BARNETBY-LE-WOLD (ST. MARY) CHURCHYARD","United Kingdom","53.56697, -0.39838"
"41537","BARROW-UPON-HUMBER CEMETERY","United Kingdom","53.66787, -0.37551"
"41538","BOTTESFORD (ST. PETER AD VINCULA) CHURCHYARD","United Kingdom","53.55213, -0.64432"
"41539","BROUGHTON CHURCH CEMETERY","United Kingdom","53.56504, -0.55043"
"41540","BURTON-UPON-STATHER (ST. ANDREW) CHURCHYARD","United Kingdom","53.64965, -0.68475"
"41541","CADNEY (ALL SAINTS) CHURCHYARD","United Kingdom","53.51707, -0.46833"
"41542","EAST HALTON (ST. PETER) CHURCHYARD","United Kingdom","53.65025, -0.27363"
"41543","GOXHILL (ALL SAINTS) CHURCHYARD","United Kingdom","53.67639, -0.33296"
"41544","HIBALDSTOW (ST. HIBALD) CHURCHYARD","United Kingdom","53.51093, -0.52494"
"41545","KIRMINGTON (ST. HELEN) CHURCHYARD","United Kingdom","53.58697, -0.33134"
"41546","KIRTON-IN-LINDSEY (ST. ANDREW) CHURCHYARD","United Kingdom","53.47567, -0.59366"
"41547","MESSINGHAM (HOLY TRINITY) CHURCHYARD","United Kingdom","53.53193, -0.65748"
"41548","REDBOURNE (ST. ANDREW) CHURCHYARD","United Kingdom","53.48769, -0.53496"
"41549","SCAWBY (ST. HIBALD) CHURCHYARD","United Kingdom","53.53784, -0.53956"
"41550","ULCEBY (ST. NICHOLAS) CHURCHYARD","United Kingdom","53.61626, -0.33292"
"41551","WEST HALTON (ST. ETHELDREDA) CHURCHYARD","United Kingdom","53.67582, -0.63179"
"41553","GRIMSBY (SCARTHO ROAD) CEMETERY","United Kingdom","53.54651, -0.08892"
"41554","LITTLE COATES (ST. MICHAEL) CHURCHYARD","United Kingdom","53.56304, -0.12748"
"41555","SCARTHO (OR SCARTHOE) (ST. GILES) CHURCHYARD","United Kingdom","53.53831, -0.08937"
"41556","GREAT COATES (ST. NICHOLAS) CHURCHYARD","United Kingdom","53.5705, -0.13895"
"41557","IMMINGHAM (ST. ANDREW) CHURCHYARD","United Kingdom","53.61887, -0.22462"
"41558","LACEBY CEMETERY","United Kingdom","53.54119, -0.17402"
"41559","STALLINGBOROUGH (SS. PETER AND PAUL) CHURCHYARD","United Kingdom","53.58953, -0.19639"
"41560","WALTHAM CEMETERY","United Kingdom","53.52458, -0.03671"
"41561","BELCHFORD (SS. PETER AND PAUL) CHURCHYARD","United Kingdom","53.26001, -0.06231"
"41562","CONINGSBY CEMETERY","United Kingdom","53.09932, -0.17723"
"41563","HAGWORTHINGHAM (HOLY TRINITY) CHURCHYARD","United Kingdom","53.20344, 0.01062"
"41564","HORSINGTON (ALL SAINTS) CHURCHYARD","United Kingdom","53.20217, -0.2156"
"41565","MAREHAM-LE-FEN CEMETERY","United Kingdom","53.13561, -0.09161"
"41566","REVESBY (ST. LAWRENCE) CHURCHYARD","United Kingdom","53.13364, -0.06023"
"41567","ROUGHTON (ST. MARGARET) CHURCHYARD","United Kingdom","53.16509, -0.14485"
"41568","SCRIVELSBY (ST. BENEDICT) CHURCHYARD","United Kingdom","53.17357, -0.10864"
"41569","THIMBLEBY (ST. MARGARET) CHURCHYARD","United Kingdom","53.21285, -0.14416"
"41570","WINCEBY (ST. MARGARET) CHURCHYARD","United Kingdom","53.19623, -0.02541"
"41571","HORNCASTLE CEMETERY","United Kingdom","53.19959, -0.1106"
"41572","ALTHORPE (ST. OSWALD) CHURCHYARD","United Kingdom","53.57668, -0.74077"
"41573","EPWORTH CEMETERY","United Kingdom","53.52066, -0.8239"
"41574","EPWORTH (ST. ANDREW) CHURCHYARD","United Kingdom","53.52735, -0.8175"
"41575","BOULTHAM (ST. HELEN) CHURCHYARD","United Kingdom","53.21023, -0.55733"
"41576","LINCOLN (CANWICK ROAD) CEMETERY","United Kingdom","53.21885, -0.5327"
"41577","LINCOLN (EASTGATE) (OR ST. PETER'S) CEMETERY","United Kingdom","53.23675, -0.53179"
"41578","LINCOLN (NEWPORT) CEMETERY","United Kingdom","53.2401, -0.53267"
"41579","LINCOLN (ST. SWITHIN'S) CEMETERY","United Kingdom","53.21965, -0.52227"
"41580","LOUTH CEMETERY","United Kingdom","53.36049, -0.00391"
"41581","BINBROOK (ST. MARY) CHURCHYARD","United Kingdom","53.42812, -0.17796"
"41582","FOTHERBY (ST. MARY) CHURCHYARD","United Kingdom","53.40599, -0.02076"
"41583","GRAINTHORPE (ST. CLEMENT) CHURCHYARD","United Kingdom","53.44785, 0.08786"
"41584","GREAT CARLTON (OR CARLTON MAGNA) (ST. JOHN THE BAPTIST) CHURCHYARD","United Kingdom","53.3481, 0.11384"
"41585","GRIMOLDBY (ST. EDITH) CHURCHYARD","United Kingdom","53.37014, 0.09125"
"41586","LEGBOURNE (ALL SAINTS) CHURCHYARD","United Kingdom","53.33894, 0.05263"
"41587","LUDFORD MAGNA (ST. MARY) CHURCHYARD","United Kingdom","53.38615, -0.1966"
"41588","MARSH CHAPEL (ST. MARY) CHURCHYARD","United Kingdom","53.46842, 0.04657"
"41589","NORTH COTES (ST. NICHOLAS) CHURCHYARD","United Kingdom","53.48468, 0.03381"
"41590","NORTH ORMSBY (ST. HELEN) CHURCHYARD","United Kingdom","53.41996, -0.06149"
"41591","NORTH SOMERCOTES CEMETERY","United Kingdom","53.45167, 0.1345"
"41592","NORTH THORESBY (ST. HELEN) CHURCHYARD","United Kingdom","53.46964, -0.05708"
"41593","RUCKLAND (ST. OLAVE) CHURCHYARD","United Kingdom","53.28252, -0.00056"
"41594","SALEBY (ST. MARGARET) CHURCHYARD","United Kingdom","53.2855, 0.18516"
"41595","SOUTH THORESBY (ST. ANDREW) CHURCHYARD","United Kingdom","53.27205, 0.09965"
"41596","TETNEY (SS. PETER AND PAUL) CHURCHYARD","United Kingdom","53.48856, -0.01718"
"41597","WITHERN (ST. MARGARET) CHURCHYARD, WITHERN-WITH-STAIN","United Kingdom","53.31718, 0.13784"
"41598","MABLETHORPE (ST. MARY) CHURCHYARD","United Kingdom","53.33686, 0.24791"
"41599","SUTTON ON SEA (ST. CLEMENT) CHURCHYARD","United Kingdom","53.30304, 0.28103"
"41600","TRUSTHORPE (ST. PETER) CHURCHYARD","United Kingdom","53.32806, 0.27169"
"41601","MARKET RASEN CEMETERY","United Kingdom","53.38347, -0.32783"
"41602","SCUNTHORPE (BRUMBY AND FRODINGHAM) CEMETERY","United Kingdom","53.57994, -0.64487"
"41603","SCUNTHORPE (CROSBY) CEMETERY","United Kingdom","53.59788, -0.66396"
"41604","SCUNTHORPE CEMETERY","United Kingdom","53.5806, -0.64488"
"41605","FRITHVILLE (ST. PETER) CHURCHYARD","United Kingdom","53.03813, -0.03958"
"41606","SKEGNESS (ST. CLEMENT) CHURCHYARD","United Kingdom","53.14977, 0.32893"
"41607","BILSBY (HOLY TRINITY) CHURCHYARD","United Kingdom","53.26709, 0.19773"
"41608","OLD BOLINGBROKE (SS. PETER AND PAUL) CHURCHYARD","United Kingdom","53.16654, 0.01658"
"41609","BRATOFT (SS. PETER AND PAUL) CHURCHYARD","United Kingdom","53.16172, 0.20405"
"41610","BURGH-LE-MARSH (SS. PETER AND PAUL) CHURCHYARD","United Kingdom","53.16114, 0.24291"
"41611","CHAPEL ST. LEONARDS (ST. LEONARD) CHURCHYARD","United Kingdom","53.22255, 0.32448"
"41612","CLAXBY (ST. ANDREW) CHURCHYARD","United Kingdom","53.22049, 0.17439"
"41613","CROFT (ALL SAINTS) CHURCHYARD","United Kingdom","53.13213, 0.25444"
"41614","FIRSBY (ST. ANDREW) CHURCHYARD","United Kingdom","53.14084, 0.1747"
"41615","FRISKNEY CEMETERY","United Kingdom","53.07563, 0.17499"
"41616","HOGSTHORPE (ST. MARY) CHURCHYARD","United Kingdom","53.22478, 0.29711"
