"108";"/wiki/Harry_Christian";"Harry Christian";"/wiki/King%27s_Own_(Royal_Lancaster_Regiment)";"King's Own (Royal Lancaster Regiment)";"1915-10-18";"false";"Cuinchy, France";"50.52";"2.7494"
"109";"/wiki/John_Alexander_Christie";"John Christie";"/wiki/London_Regiment";"London Regiment";"1917-12-21";"false";"Fejja, Palestine";"0";"0"
"110";"/wiki/William_Clamp";"William Clamp";"/wiki/Green_Howards";"Green Howards";"1917-10-09";"true";"Poelcapelle, Belgium";"50.9003";"3.02111"
"111";"/wiki/George_William_Burdett_Clare";"George Clare";"/wiki/5th_Royal_Irish_Lancers";"5th Royal Irish Lancers";"1917-11-28";"true";"Bourlon Wood, France";"50.1716";"3.12904"
"112";"/wiki/James_Clarke_(VC)";"James Clarke";"/wiki/Lancashire_Fusiliers";"Lancashire Fusiliers";"1918-11-02";"false";"Happegarbes, France";"50.1229";"3.66935"
"113";"/wiki/Leo_Clarke";"Leo Clarke";"/wiki/2nd_(Eastern_Ontario_Regiment)_Battalion,_CEF";"2nd (Eastern Ontario Regiment) Battalion, CEF";"1916-09-09";"false";"Pozieres, France";"50.0414";"2.7236"
"114";"/wiki/William_Hew_Clark-Kennedy";"William Clark-Kennedy";"/wiki/Canadian_Expeditionary_Force";"Canadian Expeditionary Force";"1918-08-27";"false";"Fresnes, France";"49.5544";"3.3706"
"115";"/wiki/Brett_Cloutman";"Brett Cloutman";"/wiki/Corps_of_Royal_Engineers";"Corps of Royal Engineers";"1918-11-06";"false";"Pont-sur-Sambre, France";"50.974";"2.6889"
"116";"/wiki/Clifford_Coffin";"Clifford Coffin";"/wiki/Corps_of_Royal_Engineers";"Corps of Royal Engineers";"1917-07-06";"false";"Westhoek, Belgium";"0";"0"
"117";"/wiki/Harold_John_Colley";"Harold Colley";"/wiki/Lancashire_Fusiliers";"Lancashire Fusiliers";"1918-08-25";"true";"Martinpuich, France";"50.0506";"2.7656"
"118";"/wiki/Joseph_Henry_Collin";"Joseph Collin";"/wiki/King%27s_Own_(Royal_Lancaster_Regiment)";"King's Own (Royal Lancaster Regiment)";"1918-04-09";"true";"Givenchy, France";"50.3919";"2.77079"
"119";"/wiki/John_Stanhope_Collings-Wells";"John Collings-Wells";"/wiki/Bedfordshire_Regiment";"Bedfordshire Regiment";"1918-03-22";"true";"Marcoing, France";"50.1206";"3.1728"
"120";"/wiki/John_Collins_(VC)";"John Collins";"/wiki/Royal_Welsh_Fusiliers";"Royal Welsh Fusiliers";"1917-10-31";"false";"Beersheba, Palestine";"31.2518";"34.7927"
"121";"/wiki/William_Harold_Coltman";"William Coltman";"/wiki/Prince_of_Wales%27s_(North_Staffordshire_Regiment)";"Prince of Wales's (North Staffordshire Regiment)";"1918-10-03";"false";"Mannequin Hill, France";"49.93";"3.3336"
"122";"/wiki/Herbert_George_Columbine";"Herbert Columbine";"/wiki/Machine_Gun_Corps";"Machine Gun Corps";"1918-03-22";"true";"Hervilly Wood, France";"49.9367";"3.1169"
"123";"/wiki/Hugh_Colvin";"Hugh Colvin";"/wiki/Cheshire_Regiment";"Cheshire Regiment";"1917-09-20";"false";"Ypres, Belgium";"50.85";"2.883"
"124";"/wiki/Thomas_Riversdale_Colyer-Fergusson";"Thomas Colyer-Fergusson";"/wiki/Northamptonshire_Regiment";"Northamptonshire Regiment";"1917-07-31";"true";"Bellewaarde, Belgium";"50.8479";"2.94949"
"125";"/wiki/Robert_Grierson_Combe";"Robert Combe";"/wiki/27th_(City_of_Winnipeg)_Battalion,_CEF";"27th (City of Winnipeg) Battalion, CEF";"1917-05-03";"true";"Acheville, France";"50.3839";"2.8836"
"126";"/wiki/Billy_Congreve";"Billy Congreve";"/wiki/Prince_Consort%27s_Own_(Rifle_Brigade)";"Prince Consort's Own (Rifle Brigade)";"1916-07-06";"false";"Longueval, France";"50.0261";"2.8042"
"127";"/wiki/Thomas_Cooke_(VC)";"Thomas Cooke";"/wiki/8th_Battalion_(Australia)";"8th Battalion (Australia)";"1916-07-24";"true";"Pozieres, France";"50.0414";"2.7236"
"128";"/wiki/Edger_Christopher_Cookson";"Edger Cookson";"/wiki/HMS_Comet_(1910)";"HMS Comet (1910)";"1915-09-28";"true";"Kut-el-Amara, Mesopotamia";"32.5072";"45.8247"
"129";"/wiki/Edward_Cooper_(VC)";"Edward Cooper";"/wiki/King%27s_Royal_Rifle_Corps";"King's Royal Rifle Corps";"1917-08-16";"false";"Langemarck, Belgium";"50.9167";"2.91667"
"130";"/wiki/Frederick_George_Coppins";"Frederick Coppins";"/wiki/8th_(Winnipeg_Rifles)_Battalion,_CEF";"8th (Winnipeg Rifles) Battalion, CEF";"1918-08-09";"false";"Hackett Woods, France";"49.8957";"2.29614"
"131";"/wiki/Jack_Cornwell";"Jack Cornwell";"/wiki/HMS_Chester_(1915)";"HMS Chester (1915)";"1916-05-31";"true";"Battle of Jutland, Denmark";"56.7";"5.867"
"132";"/wiki/William_Cosgrove";"William Cosgrove";"/wiki/Royal_Munster_Fusiliers";"Royal Munster Fusiliers";"1915-04-26";"false";"Gallipoli, Turkey";"40.3672";"26.455"
"133";"/wiki/William_Richard_Cotter";"William Cotter";"/wiki/Buffs_(East_Kent_Regiment)";"Buffs (East Kent Regiment)";"1916-03-06";"true";"Hohenzollern Redoubt, France";"50.4975";"2.777"
"134";"/wiki/Jack_Thomas_Counter";"Jack Counter";"/wiki/King%27s_(Liverpool_Regiment)";"King's (Liverpool Regiment)";"1918-04-16";"false";"Boisieux St. Marc, France";"50.2125";"2.7997"
"135";"/wiki/Gabriel_Coury";"Gabriel Coury";"/wiki/Prince_of_Wales%27s_Volunteers_(South_Lancashire_Regiment)";"Prince of Wales's Volunteers (South Lancashire Regiment)";"1916-08-08";"false";"Arrow Head Copse, France";"50.0141";"2.82435"
"136";"/wiki/Charles_Harry_Coverdale";"Charles Coverdale";"/wiki/Manchester_Regiment";"Manchester Regiment";"1917-10-04";"false";"Poelcapelle, Belgium";"50.9003";"3.02111"
"137";"/wiki/Charles_Henry_Cowley";"Charles Cowley";"/wiki/Royal_Naval_Volunteer_Reserve";"Royal Naval Volunteer Reserve";"1916-04-24";"true";"Kut-el-Amara, Mesopotamia";"32.5072";"45.8247"
"138";"/wiki/Christopher_Augustus_Cox";"Christopher Cox";"/wiki/Bedfordshire_Regiment";"Bedfordshire Regiment";"1917-03-13";"false";"Achiet-le-Grand, France";"50.1314";"2.7833"
"139";"/wiki/John_Manson_Craig";"John Craig";"/wiki/Royal_Scots_Fusiliers";"Royal Scots Fusiliers";"1917-06-05";"false";"Egypt";"30.033";"31.217"
"140";"/wiki/James_Crichton_(VC)";"James Crichton";"/wiki/Auckland_Infantry_Regiment";"Auckland Infantry Regiment";"1918-09-30";"false";"Crèvecœur-le-Grand, France";"49.6089";"2.0789"
"141";"/wiki/Thomas_Crisp";"Thomas Crisp";"/wiki/Royal_Naval_Reserve";"Royal Naval Reserve";"1917-08-15";"true";"North Sea";"0";"0"
